case_id,t_model,t_cap,Longitude,Latitude
3095921,GE2.72-116,2720,-97.823944,45.115227
3109609,V120-2.2,2200,-97.823868,26.424269
3096067,GE2.72-116,2720,-97.823486,45.118679
3047686,V100-2.0,2000,-97.823433,35.751884
3095499,GE2.72-116,2720,-97.823311,45.132191
3093529,GE2.72-116,2720,-97.823097,45.127022
3054152,GE2.0-116,2075,-97.822762,34.719627
3110489,V120-2.2,2200,-97.822746,26.358736
3054172,GE2.0-116,2075,-97.822746,34.691837
3065069,G114-2.0,2000,-97.822517,35.256008
3047716,V100-2.0,2000,-97.822166,35.778744
3094893,GE2.72-116,2720,-97.822159,45.150143
3080659,AW125/3150,3150,-97.821587,36.035671
3047699,V100-2.0,2000,-97.821327,35.759731
3110382,V120-2.2,2200,-97.821075,26.373272
3110004,V110-2.0,2000,-97.8209,26.408501
3054226,GE2.0-116,2075,-97.820869,34.700314
3054136,GE2.0-116,2075,-97.820824,34.762341
3076075,AW125/3150,3150,-97.820557,36.109566
3077454,AW125/3150,3150,-97.820541,36.060963
3109908,V120-2.2,2200,-97.820229,26.390572
3081070,AW125/3150,3150,-97.820023,36.074383
3076688,AW125/3150,3150,-97.819885,36.090126
3047687,V100-2.0,2000,-97.819099,35.743561
3054173,GE2.0-116,2075,-97.818863,34.69231
3110538,V120-2.2,2200,-97.818695,26.36137
3075504,V100-2.0,2000,-97.818344,35.778698
3047700,V100-2.0,2000,-97.817963,35.759678
3110381,V120-2.2,2200,-97.817863,26.376638
3092674,GE2.3-116,2300,-97.817505,28.170174
3096470,GE2.72-116,2720,-97.817039,45.110878
3109054,V110-2.0,2000,-97.817032,26.416847
3054153,GE2.0-116,2075,-97.816597,34.707222
3054137,GE2.0-116,2075,-97.816353,34.765507
3079787,AW125/3150,3150,-97.816208,36.035088
3077293,AW125/3150,3150,-97.816063,36.060783
3076722,AW125/3150,3150,-97.815773,36.11216
3054170,GE2.0-116,2075,-97.815323,34.697678
3079108,AW125/3150,3150,-97.815208,36.090191
3092862,GE2.3-116,2300,-97.815178,28.172718
3047718,V100-2.0,2000,-97.81488,35.779041
3110058,V120-2.2,2200,-97.814804,26.368135
3109513,V120-2.2,2200,-97.814156,26.403303
3047708,V100-2.0,2000,-97.814018,35.765125
3092445,GE2.5-127,2520,-97.812904,28.14579
3047688,V100-2.0,2000,-97.812653,35.748306
3110054,V120-2.2,2200,-97.8125,26.424742
3054138,GE2.0-116,2075,-97.812393,34.765541
3054154,GE2.0-116,2075,-97.811989,34.706333
3097758,GE2.72-116,2720,-97.811821,45.125103
3047719,V100-2.0,2000,-97.811752,35.780102
3110101,V120-2.2,2200,-97.811501,26.375212
3110376,V120-2.2,2200,-97.811371,26.389055
3081966,AW125/3150,3150,-97.811287,36.059906
3097279,GE2.72-116,2720,-97.811012,45.1283
3092830,GE2.3-116,2300,-97.810951,28.173817
3076537,AW125/3150,3150,-97.810791,36.091511
3054196,GE2.0-116,2075,-97.810707,34.660465
3109083,V120-2.2,2200,-97.810699,26.355078
3080945,AW125/3150,3150,-97.810242,36.035297
3047689,V100-2.0,2000,-97.809525,35.749939
3047701,V100-2.0,2000,-97.809311,35.763947
3109092,V120-2.2,2200,-97.80912,26.431759
3047720,V100-2.0,2000,-97.808197,35.779961
3109272,V120-2.2,2200,-97.808189,26.39566
3109062,V110-2.0,2000,-97.808044,26.410542
3077697,AW125/3150,3150,-97.807915,36.074352
3097117,GE2.72-116,2720,-97.807854,45.130901
3110385,V120-2.2,2200,-97.807755,26.360231
3092672,GE2.5-127,2520,-97.807564,28.145937
3040671,GE1.68-82.5,1680,-97.807289,36.567295
3076337,AW125/3150,3150,-97.807014,36.063519
3054197,GE2.0-116,2075,-97.806618,34.660549
3095334,GE2.72-116,2720,-97.806534,45.148674
3109839,V120-2.2,2200,-97.80648,26.37483
3054139,GE2.0-116,2075,-97.806465,34.75956
3054183,GE2.0-116,2075,-97.806358,34.668346
3110195,V120-2.2,2200,-97.806328,26.4014
3092756,GE2.5-127,2520,-97.806114,28.148729
3047690,V100-2.0,2000,-97.806084,35.749168
3047702,V100-2.0,2000,-97.805397,35.763386
3097400,GE2.72-116,2720,-97.805267,45.135086
3092982,GE2.5-127,2520,-97.805054,28.111797
3047721,V100-2.0,2000,-97.804413,35.779694
3079691,AW125/3150,3150,-97.804367,36.035271
3109518,V120-2.2,2200,-97.803726,26.387981
3110384,V120-2.2,2200,-97.80368,26.362772
3054155,GE2.0-116,2075,-97.80365,34.706238
3110091,V110-2.0,2000,-97.803604,26.418648
3040672,GE1.68-82.5,1680,-97.803589,36.567093
3054174,GE2.0-116,2075,-97.803543,34.69088
3097478,GE2.72-116,2720,-97.802963,45.1217
3054198,GE2.0-116,2075,-97.802704,34.660316
3054184,GE2.0-116,2075,-97.802536,34.668491
3097141,GE2.72-116,2720,-97.802467,45.139408
3094629,GE2.72-116,2720,-97.801529,45.149914
3108106,V120-2.2,2200,-97.801125,26.306559
3047691,V100-2.0,2000,-97.80088,35.748917
3047722,V100-2.0,2000,-97.800774,35.780365
3047703,V100-2.0,2000,-97.800575,35.765442
3109555,V120-2.2,2200,-97.799812,26.366291
3057692,GE2.0-116,2075,-97.799545,34.690392
3110165,V120-2.2,2200,-97.799438,26.375483
3054156,GE2.0-116,2075,-97.799309,34.708
3040673,GE1.68-82.5,1680,-97.799194,36.567295
3110392,V120-2.2,2200,-97.799049,26.40262
3095137,GE2.5-127,2520,-97.798706,28.108746
3054199,GE2.0-116,2075,-97.798698,34.661465
3109890,V120-2.2,2200,-97.798653,26.353586
3077286,AW125/3150,3150,-97.798561,36.052364
3077107,AW125/3150,3150,-97.798149,36.068657
3079911,AW125/3150,3150,-97.797897,36.027485
3097215,GE2.72-116,2720,-97.79763,45.136227
3113061,V120-2.2,2200,-97.797226,26.288269
3021113,V90-3.0,3000,-97.797195,39.430794
3047704,V100-2.0,2000,-97.796692,35.757008
3092759,GE2.3-116,2300,-97.796494,28.165688
3047692,V100-2.0,2000,-97.79631,35.742702
3050404,V100-2.0,2000,-97.795898,35.77198
3054140,GE2.0-116,2075,-97.795387,34.752499
3103241,V120-2.2,2200,-97.795227,26.30884
3102904,V120-2.2,2200,-97.794914,26.294588
3040674,GE1.68-82.5,1680,-97.794792,36.569096
3057157,GE2.0-116,2075,-97.794495,34.669571
3054200,GE2.0-116,2075,-97.794464,34.661137
3109017,V120-2.2,2200,-97.794426,26.392456
3109913,V120-2.2,2200,-97.794243,26.377386
3021114,V90-3.0,3000,-97.79409,39.430992
3076171,AW125/3150,3150,-97.793922,36.052067
3092566,GE2.5-127,2520,-97.793907,28.168406
3097705,GE2.72-116,2720,-97.793793,45.129002
3081065,AW125/3150,3150,-97.793739,36.025112
3093042,GE2.5-127,2520,-97.793556,28.086447
3076299,AW125/3150,3150,-97.793442,36.067593
3095751,GE2.5-127,2520,-97.793213,28.108545
3113059,V120-2.2,2200,-97.792412,26.285429
3050402,V100-2.0,2000,-97.791763,35.757469
3097445,GE2.72-116,2720,-97.79171,45.135216
3057268,V100-2.0,2000,-97.791679,35.742538
3092891,GE2.5-127,2520,-97.79158,28.094219
3040675,GE1.68-82.5,1680,-97.791489,36.568893
3092220,GE2.5-127,2520,-97.791359,28.171064
3050407,V100-2.0,2000,-97.791306,35.771641
3102153,V120-2.2,2200,-97.791138,26.299597
3091845,GE2.3-116,2300,-97.790741,28.179276
3054185,GE2.0-116,2075,-97.790596,34.683228
3080703,AW125/3150,3150,-97.790016,36.035404
3080431,AW125/3150,3150,-97.789879,36.022018
3021115,V90-3.0,3000,-97.789795,39.434692
3054141,GE2.0-116,2075,-97.789482,34.749989
3103034,V120-2.2,2200,-97.789192,26.309937
3040677,GE1.68-82.5,1680,-97.788795,36.558994
3076093,AW125/3150,3150,-97.788574,36.064335
3092155,GE2.3-116,2300,-97.788155,28.156401
3091623,GE2.3-116,2300,-97.787796,28.181627
3057267,V100-2.0,2000,-97.787186,35.742928
3092979,GE2.5-127,2520,-97.786819,28.093775
3054186,GE2.0-116,2075,-97.786758,34.683918
3021116,V90-3.0,3000,-97.78669,39.434994
3047723,V100-2.0,2000,-97.786552,35.77393
3081344,AW125/3150,3150,-97.786407,36.018936
3040676,GE1.68-82.5,1680,-97.786293,36.568596
3113058,V120-2.2,2200,-97.785545,26.285898
3054913,V100-2.0,2000,-97.785538,35.76033
3081138,AW125/3150,3150,-97.785309,36.035679
3077672,AW125/3150,3150,-97.785019,36.047382
3040678,GE1.68-82.5,1680,-97.784889,36.559692
3091751,GE2.5-127,2520,-97.784859,28.168797
3077110,AW125/3150,3150,-97.784386,36.06414
3054175,GE2.0-116,2075,-97.783905,34.694576
3040784,GE1.68-82.5,1680,-97.78389,36.596893
3102192,V120-2.2,2200,-97.783585,26.302574
3047724,V100-2.0,2000,-97.783417,35.778339
3021117,V90-3.0,3000,-97.783089,39.434792
3092934,GE2.5-127,2520,-97.78289,28.09515
3063541,GE2.0-116,2075,-97.782806,34.679386
3047693,V100-2.0,2000,-97.782539,35.742691
3093195,GE2.5-127,2520,-97.782326,28.084816
3092020,GE2.5-127,2520,-97.78228,28.17149
3054229,GE2.0-116,2075,-97.782272,34.746075
3044680,GE1.68-82.5,1680,-97.781395,36.570293
3107537,V120-2.2,2200,-97.781288,26.289122
3040679,GE1.68-82.5,1680,-97.780792,36.560295
3079634,AW125/3150,3150,-97.780579,36.034504
3077711,AW125/3150,3150,-97.780304,36.047176
3054176,GE2.0-116,2075,-97.780037,34.693172
3110395,V120-2.2,2200,-97.779755,26.420658
3054188,GE2.0-116,2075,-97.779716,34.676201
3091916,GE2.5-127,2520,-97.779694,28.174158
3106675,V120-2.2,2200,-97.77961,26.33275
3040783,GE1.68-82.5,1680,-97.779495,36.596596
3092006,GE2.3-116,2300,-97.779373,28.180111
3054230,GE2.0-116,2075,-97.778999,34.748943
3092952,GE2.5-127,2520,-97.778984,28.086481
3101584,V120-2.2,2200,-97.778854,26.359528
3081201,AW125/3150,3150,-97.778809,36.063793
3047694,V100-2.0,2000,-97.778595,35.745449
3040680,GE1.68-82.5,1680,-97.778191,36.568794
3109239,V120-2.2,2200,-97.777679,26.377314
3040733,GE1.68-82.5,1680,-97.777489,36.551594
3102878,V120-2.2,2200,-97.777092,26.305553
3021118,V90-3.0,3000,-97.776794,39.431892
3047725,V100-2.0,2000,-97.776772,35.780205
3102300,V120-2.2,2200,-97.776474,26.320255
3040785,GE1.68-82.5,1680,-97.776291,36.595093
3054225,GE2.0-116,2075,-97.776215,34.692081
3102471,V120-2.2,2200,-97.776146,26.337534
3076852,AW125/3150,3150,-97.776115,36.050274
3106259,V120-2.2,2200,-97.776115,26.347292
3080959,AW125/3150,3150,-97.776077,36.034481
3054189,GE2.0-116,2075,-97.775909,34.675522
3054914,V100-2.0,2000,-97.775688,35.766064
3092355,GE2.5-127,2520,-97.775551,28.126326
3119226,V120-2.2,2200,-97.775284,27.994028
3054231,GE2.0-116,2075,-97.775208,34.748219
3040681,GE1.68-82.5,1680,-97.774994,36.569195
3047695,V100-2.0,2000,-97.774864,35.747059
3110081,V120-2.2,2200,-97.774437,26.420864
3102355,V120-2.2,2200,-97.774414,26.3622
3040734,GE1.68-82.5,1680,-97.773994,36.551594
3055495,SWT-2.3-108,2300,-97.773933,36.972763
3091745,GE2.5-127,2520,-97.773727,28.148245
3106602,V120-2.2,2200,-97.773727,26.297102
3021120,V90-3.0,3000,-97.773689,39.431194
3111175,V120-2.2,2200,-97.773499,26.394972
3051134,V100-2.0,2000,-97.773163,35.775623
3047705,V100-2.0,2000,-97.773071,35.758854
3113060,V120-2.2,2200,-97.773033,26.287983
3076228,AW125/3150,3150,-97.772606,36.065723
3092327,GE2.5-127,2520,-97.77256,28.118237
3040661,GE1.68-82.5,1680,-97.772491,36.584892
3040782,GE1.68-82.5,1680,-97.772491,36.595093
3092146,GE2.5-127,2520,-97.772346,28.128256
3103382,V120-2.2,2200,-97.771873,26.322805
3081042,AW125/3150,3150,-97.771767,36.035709
3109002,V120-2.2,2200,-97.771706,26.38026
3054201,GE2.0-116,2075,-97.771698,34.655949
3077989,AW125/3150,3150,-97.771652,36.049831
3091643,GE2.5-127,2520,-97.771568,28.174826
3040682,GE1.68-82.5,1680,-97.771393,36.570293
3091640,GE2.5-127,2520,-97.771255,28.151039
3103245,V120-2.2,2200,-97.770836,26.337505
3054912,V100-2.0,2000,-97.770828,35.743984
3055496,SWT-2.3-108,2300,-97.770782,36.972916
3054190,GE2.0-116,2075,-97.770721,34.675884
3040735,GE1.68-82.5,1680,-97.770393,36.551594
3021121,V90-3.0,3000,-97.770195,39.429691
3119269,V120-2.2,2200,-97.769806,28.004097
3110685,V120-2.2,2200,-97.769424,26.421608
3050403,V100-2.0,2000,-97.769196,35.758419
3091807,GE2.5-127,2520,-97.769012,28.17753
3102169,V120-2.2,2200,-97.768829,26.311026
3047726,V100-2.0,2000,-97.768669,35.775688
3091968,GE2.5-127,2520,-97.768166,28.129141
3040662,GE1.68-82.5,1680,-97.767792,36.585094
3119757,V120-2.2,2200,-97.767639,27.99782
3040683,GE1.68-82.5,1680,-97.767593,36.570194
3102693,V120-2.2,2200,-97.767578,26.283823
3101821,V120-2.2,2200,-97.76757,26.363791
3102748,V120-2.2,2200,-97.767426,26.324528
3075944,AW125/3150,3150,-97.767403,36.06599
3080916,AW125/3150,3150,-97.767288,36.035702
3081290,AW125/3150,3150,-97.76725,36.049812
3049270,GE1.85-87,1850,-97.767021,44.940552
3021122,V90-3.0,3000,-97.766991,39.429493
3054191,GE2.0-116,2075,-97.766891,34.675549
3091726,GE2.5-127,2520,-97.7668,28.117302
3040736,GE1.68-82.5,1680,-97.766792,36.551594
3055497,SWT-2.3-108,2300,-97.766785,36.973259
3115131,V120-2.2,2200,-97.766762,28.020458
3092550,GE2.5-127,2520,-97.766747,28.155828
3049267,GE1.85-87,1850,-97.766708,44.961964
3040652,GE1.68-82.5,1680,-97.766289,36.597595
3107427,V120-2.2,2200,-97.765816,26.347464
3109592,V120-2.2,2200,-97.765793,26.396196
3092758,GE2.5-127,2520,-97.765564,28.107445
3103095,V120-2.2,2200,-97.765526,26.291281
3109974,V120-2.2,2200,-97.765366,26.42495
3047706,V100-2.0,2000,-97.765244,35.758736
3091691,GE2.5-127,2520,-97.764885,28.147997
3114895,V120-2.2,2200,-97.764862,28.023174
3108296,V120-2.2,2200,-97.764847,26.302931
3100771,V120-2.2,2200,-97.764458,26.336283
3049268,GE1.85-87,1850,-97.764198,44.952652
3091995,GE2.5-127,2520,-97.764183,28.131994
3120196,V120-2.2,2200,-97.764183,28.001169
3092708,GE2.5-127,2520,-97.764122,28.158422
3092647,GE2.5-127,2520,-97.763878,28.120226
3106388,V120-2.2,2200,-97.763634,26.313391
3040684,GE1.68-82.5,1680,-97.763596,36.569996
3055498,SWT-2.3-108,2300,-97.763428,36.972878
3080074,AW125/3150,3150,-97.763405,36.037224
3076263,AW125/3150,3150,-97.763145,36.06414
3040653,GE1.68-82.5,1680,-97.762993,36.596092
3109217,V120-2.2,2200,-97.762985,26.399487
3120319,V120-2.2,2200,-97.762726,28.006506
3079797,AW125/3150,3150,-97.762619,36.051647
3040737,GE1.68-82.5,1680,-97.762589,36.551594
3112540,V120-2.2,2200,-97.762581,26.377741
3102435,V120-2.2,2200,-97.762207,26.326578
3092122,GE2.5-127,2520,-97.761559,28.134701
3049274,GE1.85-87,1850,-97.761391,44.941383
3101909,V120-2.2,2200,-97.761269,26.366993
3054915,V100-2.0,2000,-97.761185,35.758305
3040663,GE1.68-82.5,1680,-97.760796,36.587494
3092752,GE2.5-127,2520,-97.76062,28.123396
3103237,V120-2.2,2200,-97.760185,26.282801
3092194,GE2.5-127,2520,-97.759933,28.138496
3095423,GE2.3-116,2300,-97.759575,28.184015
3102124,V120-2.2,2200,-97.759552,26.382147
3040685,GE1.68-82.5,1680,-97.759293,36.566395
3040654,GE1.68-82.5,1680,-97.759193,36.596294
3054192,GE2.0-116,2075,-97.758972,34.674568
3082748,AW125/3000,3000,-97.75885,26.498192
3100983,V120-2.2,2200,-97.758751,26.348276
3117216,V120-2.2,2200,-97.758636,28.023548
3021106,V90-3.0,3000,-97.758492,39.435692
3040738,GE1.68-82.5,1680,-97.758492,36.551594
3102616,V120-2.2,2200,-97.758476,26.315414
3077172,AW125/3150,3150,-97.758354,36.036774
3110144,V120-2.2,2200,-97.758293,26.402805
3076360,AW125/3150,3150,-97.758118,36.064251
3080167,AW125/3150,3150,-97.757942,36.051674
3083364,AW125/3000,3000,-97.757584,26.515827
3055499,SWT-2.3-108,2300,-97.757538,36.979393
3047707,V100-2.0,2000,-97.757195,35.75975
3114978,V120-2.2,2200,-97.757065,28.000473
3119676,V120-2.2,2200,-97.75692,28.007835
3054293,SWT-2.3-108,2300,-97.756348,36.952644
3040664,GE1.68-82.5,1680,-97.756294,36.587395
3092564,GE2.5-127,2520,-97.756149,28.123478
3040686,GE1.68-82.5,1680,-97.755592,36.566593
3040655,GE1.68-82.5,1680,-97.755493,36.595093
3021107,V90-3.0,3000,-97.755394,39.435394
3092024,GE2.5-127,2520,-97.755363,28.138527
3041581,MWT102/2.4,2400,-97.755295,26.334396
3113681,V120-2.2,2200,-97.755112,28.02651
3107481,V120-2.2,2200,-97.755005,26.326191
3082592,AW125/3000,3000,-97.754982,26.501028
3092467,GE2.5-127,2520,-97.754967,28.099249
3083192,AW125/3000,3000,-97.754814,26.523983
3095422,GE2.3-116,2300,-97.754814,28.183975
3054202,GE2.0-116,2075,-97.754539,34.665298
3040739,GE1.68-82.5,1680,-97.754395,36.551594
3055500,SWT-2.3-108,2300,-97.754211,36.980015
3101351,V120-2.2,2200,-97.754211,26.384546
3076347,AW125/3150,3150,-97.754066,36.035618
3041582,MWT102/2.4,2400,-97.753983,26.339895
3101121,V120-2.2,2200,-97.753677,26.34934
3077723,AW125/3150,3150,-97.753609,36.052513
3110772,V120-2.2,2200,-97.753311,26.40538
3101633,V120-2.2,2200,-97.753265,26.369335
3049284,GE1.85-87,1850,-97.752983,44.947121
3117446,V110-2.2,2200,-97.752937,27.968119
3114824,V120-2.2,2200,-97.752914,27.988005
3092800,GE2.5-127,2520,-97.752808,28.125277
3040665,GE1.68-82.5,1680,-97.752495,36.587692
3021109,V90-3.0,3000,-97.752289,39.435993
3054294,SWT-2.3-108,2300,-97.752258,36.95359
3120277,V120-2.2,2200,-97.75219,28.00894
3092588,GE2.5-127,2520,-97.752182,28.14411
3114887,V120-2.2,2200,-97.751991,28.000195
3040687,GE1.68-82.5,1680,-97.751991,36.567394
3040656,GE1.68-82.5,1680,-97.751495,36.594894
3117428,V120-2.2,2200,-97.751358,28.027819
3082668,AW125/3000,3000,-97.751038,26.507999
3095386,GE2.3-116,2300,-97.750755,28.183886
3040740,GE1.68-82.5,1680,-97.750389,36.551594
3041199,V100-1.82,1815,-97.75029,26.430897
3092746,GE2.5-127,2520,-97.750084,28.127748
3041583,MWT102/2.4,2400,-97.749992,26.341097
3116467,V110-2.2,2200,-97.749931,27.972473
3041181,V100-1.82,1815,-97.749794,26.456997
3077543,AW125/3150,3150,-97.749664,36.022396
3079809,AW125/3150,3150,-97.749512,36.050323
3092719,GE2.5-127,2520,-97.749397,28.147251
3075938,AW125/3150,3150,-97.749252,36.034832
3102338,V120-2.2,2200,-97.749107,26.385084
3054428,GE1.7-103,1700,-97.748993,36.459545
3040688,GE1.68-82.5,1680,-97.748894,36.565693
3040666,GE1.68-82.5,1680,-97.748894,36.586594
3092737,GE2.5-127,2520,-97.748871,28.107883
3055501,SWT-2.3-108,2300,-97.748741,36.979435
3052420,SWT-2.3-108,2300,-97.748375,36.954346
3113663,V120-2.2,2200,-97.748253,28.002439
3116849,V120-2.2,2200,-97.74823,28.028858
3049295,GE1.85-87,1850,-97.74807,44.948212
3118967,V120-2.2,2200,-97.747978,28.0116
3092517,GE2.5-127,2520,-97.747887,28.096045
3021088,V90-3.0,3000,-97.747795,39.413593
3040651,GE1.68-82.5,1680,-97.747795,36.599094
3041200,V100-1.82,1815,-97.747696,26.431995
3092736,GE2.5-127,2520,-97.747589,28.111692
3092382,GE2.5-127,2520,-97.747513,28.130409
3041145,V100-1.82,1815,-97.747192,26.458595
3081869,AW125/3000,3000,-97.747154,26.509548
3083208,AW125/3000,3000,-97.747139,26.53904
3039763,MWT102/2.4,2400,-97.747093,26.358995
3054203,GE2.0-116,2075,-97.746979,34.668774
3021110,V90-3.0,3000,-97.746689,39.433693
3094789,GE2.3-116,2300,-97.746674,28.183825
3092289,GE2.5-127,2520,-97.746635,28.150293
3040657,GE1.68-82.5,1680,-97.74659,36.594494
3117590,V110-2.2,2200,-97.746368,27.974045
3105941,V120-2.2,2200,-97.746239,26.348061
3041589,MWT102/2.4,2400,-97.74559,26.332895
3055502,SWT-2.3-108,2300,-97.745461,36.979435
3092713,GE2.5-127,2520,-97.745438,28.132851
3040667,GE1.68-82.5,1680,-97.745293,36.584293
3040741,GE1.68-82.5,1680,-97.745193,36.551594
3080573,AW125/3150,3150,-97.745094,36.050365
3100551,V120-2.2,2200,-97.745071,26.404743
3041156,V100-1.82,1815,-97.744995,26.433096
3041146,V100-1.82,1815,-97.744896,26.461096
3054429,GE1.7-103,1700,-97.744835,36.459785
3077384,AW125/3150,3150,-97.744827,36.022404
3052422,SWT-2.3-108,2300,-97.744453,36.954552
3072550,MWT102/2.4,2400,-97.744293,26.360497
3054204,GE2.0-116,2075,-97.744278,34.665436
3040689,GE1.68-82.5,1680,-97.744194,36.565495
3092391,GE2.5-127,2520,-97.743881,28.117792
3052242,GE1.7-103,1700,-97.743805,36.439404
3092549,GE2.5-127,2520,-97.743629,28.153486
3021111,V90-3.0,3000,-97.743591,39.433193
3102358,V120-2.2,2200,-97.743484,26.370472
3114932,V120-2.2,2200,-97.743454,28.00243
3082909,AW125/3000,3000,-97.743301,26.498569
3021089,V90-3.0,3000,-97.743294,39.414093
3040658,GE1.68-82.5,1680,-97.743294,36.595795
3082439,AW125/3000,3000,-97.742874,26.514889
3083198,AW125/3000,3000,-97.74276,26.525494
3092573,GE2.5-127,2520,-97.742615,28.136818
3041590,MWT102/2.4,2400,-97.742493,26.334496
3092340,GE2.5-127,2520,-97.742371,28.110714
3072529,V100-1.82,1815,-97.742348,26.462334
3041157,V100-1.82,1815,-97.742294,26.434296
3040668,GE1.68-82.5,1680,-97.742294,36.582695
3114316,V120-2.2,2200,-97.742287,27.980541
3092696,GE2.5-127,2520,-97.742104,28.095253
3115132,V120-2.2,2200,-97.741974,27.987644
3119089,V120-2.2,2200,-97.741905,28.010895
3040742,GE1.68-82.5,1680,-97.74189,36.551895
3103026,V120-2.2,2200,-97.741661,26.395002
3049307,GE1.85-87,1850,-97.741501,44.933453
3092638,GE2.5-127,2520,-97.741341,28.12055
3093734,GE2.5-127,2520,-97.741226,28.163666
3041580,MWT102/2.4,2400,-97.741196,26.362295
3101302,V120-2.2,2200,-97.740906,26.384718
3080291,AW125/3150,3150,-97.74073,36.051796
3076779,AW125/3150,3150,-97.740601,36.020142
3070435,M108,108,-97.740433,44.169022
3054430,GE1.7-103,1700,-97.740379,36.459805
3117104,V110-2.2,2200,-97.740166,27.972445
3052423,SWT-2.3-108,2300,-97.740059,36.954441
3119161,V120-2.2,2200,-97.740028,28.025299
3040659,GE1.68-82.5,1680,-97.73999,36.597294
3055503,SWT-2.3-108,2300,-97.739967,36.981491
3092369,GE2.5-127,2520,-97.739853,28.098484
3092600,GE2.5-127,2520,-97.739799,28.139301
3083217,AW125/3000,3000,-97.739708,26.515934
3021090,V90-3.0,3000,-97.739693,39.416794
3041158,V100-1.82,1815,-97.739594,26.435396
3100732,V120-2.2,2200,-97.739319,26.420233
3041591,MWT102/2.4,2400,-97.739296,26.336096
3052243,GE1.7-103,1700,-97.739235,36.442753
3021112,V90-3.0,3000,-97.739189,39.433193
